date,temp,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,traffic_volume,speed_avg,seconds_zone
2018-05-19 03:00:00,299.84,1009,51,3.09,160,,,,,1,300.0,32.20855,0.3637
2018-05-19 04:00:00,298.57,1011,58,2.57,190,,,,,1,117.0,34.921368421052634,0.5378947368421053
2018-05-19 05:00:00,297.54,1010,64,5.1,150,,,,,20,90.0,33.475,0.5282777777777777
2018-05-19 06:00:00,296.7,1010,78,5.1,180,,,,,20,87.0,36.89715789473684,0.5202631578947369
2018-05-19 07:00:00,296.74,1010,78,4.89,170,,,,,90,286.0,19.05205,2.42265
2018-05-19 08:00:00,296.81,1011,78,3.6,160,,,,,75,407.0,18.62805,2.78615
2018-05-19 09:00:00,296.78,1010,78,4.63,160,,,,,20,526.0,23.623666666666665,4.3632380952380965
2018-05-19 10:00:00,296.87,1009,78,2.57,170,,,,,75,693.0,16.6094,4.10608
2018-05-19 11:00:00,296.01,1010,83,2.57,0,,,,,75,825.0,16.661958333333335,5.053458333333333
2018-05-19 12:00:00,296.04,1010,84,2.1,170,,,,,40,960.0,17.84504347826087,3.0626956521739133
2018-05-19 13:00:00,296.55,1011,89,2.57,180,,,,,90,1161.0,17.925625,2.902125
2018-05-19 14:00:00,298.0,1012,83,2.06,0,,,,,90,1077.0,15.535041666666665,3.442625
2018-05-19 15:00:00,299.68,1012,71,3.1,0,,,,,75,1081.0,19.0245,4.206363636363636
2018-05-19 16:00:00,300.98,1012,70,3.6,190,,,,,20,1051.0,17.686083333333332,4.016583333333333
2018-05-19 17:00:00,303.33,1012,52,5.66,170,,,,,20,987.0,18.671916666666668,3.22225
2018-05-19 18:00:00,304.77,1011,46,4.1,160,,,,,40,880.0,17.448217391304347,2.9823913043478263
2018-05-19 19:00:00,305.94,1011,44,5.14,160,,,,,40,902.0,18.420380952380953,3.4899047619047616
2018-05-19 20:00:00,306.59,1010,41,4.12,160,,,,,40,942.0,17.793166666666668,2.5803333333333334
2018-05-19 21:00:00,306.61,1010,39,5.66,150,,,,,75,806.0,19.759238095238093,0.7394285714285714
2018-05-19 22:00:00,305.26,1010,43,4.63,130,,,,,75,829.0,22.06005,0.55025
2018-05-19 23:00:00,305.85,1009,36,5.66,150,,,,,20,780.0,21.407619047619047,0.4868571428571428
2018-05-20 00:00:00,304.75,1009,40,5.7,150,,,,,40,636.0,20.782333333333334,0.5078571428571429
2018-05-20 01:00:00,302.66,1010,49,5.66,140,,,,,1,448.0,23.573238095238093,0.5199047619047619
2018-05-20 02:00:00,301.56,1010,48,4.63,140,,,,,1,322.0,26.955333333333336,0.6795238095238095
2018-05-20 03:00:00,300.29,1011,55,5.14,140,,,,,1,350.0,26.42804545454545,0.4831363636363637
2018-05-20 04:00:00,299.25,1014,62,4.12,150,,,,,1,93.0,31.52853333333333,1.1112
2018-05-20 05:00:00,298.91,1015,70,3.09,0,,,,,90,75.0,40.80564705882353,0.4831764705882353
2018-05-20 06:00:00,298.42,1015,73,2.1,150,,,,,40,70.0,33.2339375,0.2244375
2018-05-20 07:00:00,297.39,1014,79,3.09,130,,,,,1,152.0,21.55810526315789,1.5156315789473684
2018-05-20 08:00:00,297.03,1013,83,5.14,130,,,,,1,244.0,16.4286,3.4203
2018-05-20 09:00:00,296.94,1012,89,6.17,140,,,,,75,406.0,19.37,3.1383913043478264
2018-05-20 10:00:00,297.23,1013,89,4.63,150,,,,,90,617.0,21.671181818181815,2.117636363636364
2018-05-20 11:00:00,297.24,1014,89,2.06,140,,,,,90,717.0,17.244636363636364,3.089636363636364
2018-05-20 12:00:00,297.26,1015,84,2.6,150,,,,,90,894.0,18.540434782608692,3.4917391304347825
2018-05-20 13:00:00,297.48,1016,89,3.09,120,0.3,,,,90,1005.0,18.557541666666665,3.100083333333333
2018-05-20 14:00:00,298.34,1016,83,2.57,120,,,,,90,928.0,18.57895652173913,3.4867826086956524
2018-05-20 15:00:00,298.23,1016,89,2.06,0,,,,,90,872.0,16.50590909090909,3.743590909090909
2018-05-20 16:00:00,300.05,1016,79,1.54,0,,,,,75,781.0,18.563095238095237,3.6953333333333336
2018-05-20 17:00:00,300.33,1016,79,2.5,187,,,,,90,805.0,18.590608695652172,4.492782608695652
2018-05-20 18:00:00,295.5,1017,81,4.6,360,,,,,90,786.0,21.38204347826087,2.856869565217391
2018-05-20 19:00:00,294.45,1017,88,2.57,30,9.03,,,,75,732.0,17.070695652173914,3.3715652173913044
2018-05-20 19:00:00,294.45,1017,88,2.57,30,9.03,,,,75,732.0,17.070695652173914,3.3715652173913044
2018-05-20 20:00:00,295.2,1016,90,2.1,0,,,,,90,641.0,16.589761904761904,3.1468095238095244
2018-05-20 21:00:00,295.79,1016,87,2.6,80,,7.6,,,40,545.0,25.65915,0.54915
2018-05-20 21:00:00,295.79,1016,87,2.6,80,,7.6,,,40,545.0,25.65915,0.54915
2018-05-20 22:00:00,296.38,1015,78,1.54,0,,,,,1,406.0,28.877,0.72915
2018-05-20 23:00:00,296.26,1015,83,1.54,0,,,,,40,346.0,28.029952380952377,0.8778571428571429
2018-05-21 00:00:00,296.04,1015,81,2.1,110,,,,,100,156.0,31.618055555555557,0.6826111111111111
2018-05-21 01:00:00,295.07,1015,88,4.12,110,,,,,40,114.0,33.2793125,0.4706875
2018-05-21 02:00:00,294.96,1015,83,2.06,90,,,,,90,74.0,35.68716666666667,0.4114444444444445
2018-05-21 03:00:00,294.85,1015,83,1.54,0,,,,,20,61.0,38.11835294117647,0.6159411764705882
2018-05-21 04:00:00,294.41,1015,83,1.17,78,,,,,1,47.0,40.20141176470588,0.5649411764705883
2018-05-21 05:00:00,294.08,1015,88,1.05,66,,,,,1,78.0,43.17307142857143,0.37957142857142856
2018-05-21 06:00:00,293.78,1015,90,1.5,20,,,,,40,228.0,39.215833333333336,0.4452222222222222
2018-05-21 07:00:00,293.75,1014,89,1.5,0,,,,,40,742.0,18.486541666666668,2.80625
2018-05-21 08:00:00,293.78,1015,89,1.43,78,,,,,75,1014.0,18.30109523809524,3.0064761904761905
2018-05-21 09:00:00,293.89,1015,88,1.55,85,,,,,90,1019.0,19.07313043478261,3.206826086956522
2018-05-21 10:00:00,293.84,1015,88,1.54,0,,,,,90,782.0,18.25804347826087,3.0106521739130434
2018-05-21 11:00:00,293.46,1016,88,2.06,0,,,,,90,726.0,18.89317391304348,3.3846086956521737
2018-05-21 12:00:00,293.45,1016,89,1.5,0,,,,,90,966.0,18.452,3.0888695652173914
2018-05-21 13:00:00,294.16,1017,88,1.54,0,,,,,90,1020.0,19.4268,3.47468
2018-05-21 14:00:00,294.72,1017,83,1.54,0,,,,,90,918.0,18.30417391304348,3.2909130434782607
2018-05-21 15:00:00,295.35,1017,83,2.06,0,,,,,90,985.0,19.361272727272727,3.8117272727272726
2018-05-21 16:00:00,295.95,1017,83,2.06,0,,,,,90,1060.0,19.464772727272727,4.052590909090909
2018-05-21 17:00:00,297.06,1017,83,1.54,0,,,,,90,1193.0,18.33986956521739,2.9948260869565217
2018-05-21 18:00:00,297.53,1017,79,2.38,74,,,,,90,1150.0,18.52980952380952,3.5947619047619046
2018-05-21 19:00:00,299.26,1016,79,2.38,67,,,,,90,805.0,19.69618181818182,2.858363636363636
2018-05-21 20:00:00,300.21,1015,66,2.42,68,,,,,20,722.0,19.310523809523808,2.9705238095238093
2018-05-21 21:00:00,301.67,1014,62,2.12,70,,,,,1,665.0,23.579428571428572,0.6019523809523809
2018-05-21 22:00:00,302.23,1014,55,2.02,100,,,,,1,585.0,21.579142857142855,0.5012857142857143
2018-05-21 23:00:00,300.33,1014,58,5.66,140,,,,,1,366.0,30.603631578947372,0.5468947368421052
2018-05-22 00:00:00,299.29,1014,62,4.6,130,,,,,97,186.0,32.42052631578947,0.9661052631578948
2018-05-22 01:00:00,298.4,1014,70,3.6,140,,,,,1,147.0,29.973473684210525,0.9322105263157896
2018-05-22 02:00:00,296.79,1014,78,3.09,150,,,,,1,55.0,39.76288235294117,0.4866470588235294
2018-05-22 03:00:00,295.95,1014,83,3.09,0,,,,,1,46.0,33.0535,0.2487857142857143
2018-05-22 04:00:00,294.95,1015,83,2.06,120,,,,,1,46.0,40.9286,0.37933333333333336
2018-05-22 05:00:00,294.84,1015,89,1.54,120,,,,,1,72.0,35.35492307692308,0.35953846153846153
2018-05-22 06:00:00,294.5,1015,90,1.5,120,,,,,90,279.0,32.75594736842105,0.4026315789473684
2018-05-22 07:00:00,294.02,1015,94,2.06,110,,,,,75,723.0,20.2115,2.383166666666667
2018-05-22 08:00:00,294.26,1015,89,4.26,161,,,,,75,1109.0,18.708086956521736,2.832869565217391
2018-05-22 09:00:00,294.0,1015,89,3.91,164,,,,,90,991.0,19.85734782608696,4.905913043478262
2018-05-22 10:00:00,294.64,1015,87,2.45,163,,,,,90,785.0,19.792304347826086,3.037304347826087
2018-05-22 11:00:00,294.6,1015,89,1.9,172,,,,,90,777.0,19.30686363636364,3.5154545454545456
2018-05-22 12:00:00,295.16,1016,90,1.81,174,,,,,90,958.0,18.021047619047614,3.4653333333333336
2018-05-22 13:00:00,295.73,1017,89,1.88,166,,,,,90,1015.0,18.024217391304347,3.4363478260869567
2018-05-22 14:00:00,296.41,1017,83,2.06,0,,,,,90,981.0,19.6895,3.4849545454545456
2018-05-22 15:00:00,298.65,1017,74,1.54,0,,,,,75,938.0,18.26442857142857,3.3417142857142856
2018-05-22 16:00:00,299.98,1017,70,2.06,0,,,,,75,1049.0,18.051142857142857,3.565714285714286
2018-05-22 17:00:00,301.64,1017,58,2.57,170,,,,,1,1165.0,18.567571428571426,3.2026666666666666
2018-05-22 18:00:00,302.51,1016,53,1.5,0,,,,,57,1213.0,17.04195652173913,3.056391304347826
2018-05-22 19:00:00,303.01,1015,52,2.06,110,,,,,40,897.0,21.2205,6.057545454545455
2018-05-22 20:00:00,303.87,1014,52,3.6,120,,,,,20,754.0,17.0925,2.8945
2018-05-22 21:00:00,303.93,1014,49,2.57,110,,,,,40,700.0,22.71861904761905,0.8472857142857143
2018-05-22 22:00:00,303.87,1013,52,3.6,140,,,,,20,515.0,24.033227272727274,1.5892272727272727
2018-05-22 23:00:00,303.77,1013,46,4.12,110,,,,,1,375.0,26.11175,0.57455
2018-05-23 00:00:00,302.21,1013,51,3.6,150,,,,,20,260.0,32.779714285714284,0.6505238095238095
2018-05-23 01:00:00,301.65,1013,48,3.09,140,,,,,1,117.0,32.8176,0.4645
2018-05-23 02:00:00,299.32,1014,54,2.06,0,,,,,1,79.0,35.278166666666664,0.4531666666666666
2018-05-23 03:00:00,298.43,1015,61,3.09,0,,,,,1,67.0,31.350894736842108,0.3667368421052632
2018-05-23 04:00:00,297.49,1015,61,3.09,120,,,,,1,37.0,36.49492857142858,0.4885
2018-05-23 05:00:00,296.05,1016,74,1.54,140,,,,,1,82.0,35.76393333333333,0.41646666666666665
2018-05-23 06:00:00,296.21,1016,75,2.1,0,,,,,18,235.0,31.49622222222223,0.6985555555555556
2018-05-23 07:00:00,294.79,1016,83,1.54,170,,,,,1,648.0,20.978181818181817,2.7834090909090907
2018-05-23 08:00:00,294.11,1016,83,1.54,0,,,,,20,1004.0,21.85309090909091,2.9862727272727274
2018-05-23 09:00:00,294.07,1015,87,2.52,168,,,,,75,941.0,22.95513043478261,2.9536086956521737
2018-05-23 10:00:00,294.31,1015,89,1.54,0,,,,,90,740.0,18.1635,3.3601363636363635
2018-05-23 11:00:00,294.88,1016,89,2.09,202,,,,,90,791.0,20.071375,2.950916666666666
2018-05-23 12:00:00,295.69,1016,90,1.5,0,,,,,90,935.0,17.65417391304348,3.2460000000000004
2018-05-23 13:00:00,295.67,1017,89,2.06,0,,,,,90,1057.0,18.08654545454545,3.683727272727273
2018-05-23 14:00:00,297.48,1018,79,2.06,220,,,,,90,885.0,17.057958333333332,3.2620416666666667
2018-05-23 15:00:00,299.0,1018,74,1.5,0,,,,,75,953.0,19.954090909090905,3.216681818181818
2018-05-23 16:00:00,300.7,1018,66,1.54,0,,,,,75,1094.0,20.464909090909085,3.4732272727272733
2018-05-23 17:00:00,301.85,1017,58,2.47,143,,,,,20,1196.0,18.131434782608697,2.995391304347826
2018-05-23 18:00:00,303.21,1017,51,2.68,124,,,,,20,1104.0,18.830863636363638,2.761590909090909
2018-05-23 19:00:00,303.82,1016,46,2.73,123,,,,,20,915.0,18.47,3.4997826086956523
2018-05-23 20:00:00,303.85,1016,46,4.63,117,,,,,75,813.0,18.47513043478261,2.9478260869565216
2018-05-23 21:00:00,304.17,1016,46,5.14,120,,,,,75,685.0,25.388666666666666,0.6142380952380952
2018-05-23 22:00:00,301.03,1015,54,5.7,120,3.8,,,,75,767.0,21.420523809523807,0.8840952380952379
2018-05-23 23:00:00,302.15,1015,54,4.1,110,,,,,1,689.0,23.983761904761906,0.7642380952380952
2018-05-24 00:00:00,301.61,1015,56,4.1,130,,,,,1,318.0,29.741142857142854,0.6230952380952381
2018-05-24 01:00:00,300.51,1015,62,3.09,0,,,,,1,149.0,28.15284210526316,0.6057894736842105
2018-05-24 02:00:00,299.27,1016,62,3.09,120,,,,,1,104.0,34.61622222222222,0.6621111111111111
2018-05-24 03:00:00,296.85,1016,71,1.5,0,,,,,1,66.0,42.76733333333333,0.3024
2018-05-24 04:00:00,297.1,1017,71,2.6,0,,,,,75,37.0,42.65714285714286,0.36807142857142855
2018-05-24 05:00:00,296.59,1018,74,3.6,140,,,,,75,100.0,41.820733333333344,0.4857333333333333
2018-05-24 06:00:00,296.14,1018,78,2.6,140,,,,,20,234.0,32.38711764705882,0.4997058823529412
2018-05-24 07:00:00,295.0,1018,83,1.98,160,,,,,40,674.0,19.736043478260868,2.555608695652174
2018-05-24 08:00:00,295.43,1018,89,1.95,160,,,,,75,1023.0,19.164772727272727,3.0819545454545456
2018-05-24 09:00:00,294.69,1018,87,2.09,155,,,,,1,980.0,17.263958333333335,2.481291666666667
2018-05-24 10:00:00,294.89,1018,89,1.53,148,,,,,90,763.0,18.982238095238095,4.7542380952380965
2018-05-24 11:00:00,295.04,1017,89,1.54,0,,,,,90,753.0,20.978521739130443,3.5186086956521736
2018-05-24 12:00:00,295.36,1017,90,1.5,0,,,,,90,957.0,16.972434782608694,3.056304347826087
2018-05-24 13:00:00,295.57,1018,94,2.06,150,,,,,90,1035.0,17.645090909090904,3.719363636363637
2018-05-24 14:00:00,296.35,1019,89,2.57,0,,,,,75,940.0,19.07709090909091,3.4884090909090912
2018-05-24 15:00:00,298.98,1019,79,2.13,155,,,,,75,1053.0,17.516000000000002,3.229416666666667
2018-05-24 16:00:00,300.28,1019,66,1.54,0,,,,,20,1135.0,18.48895652173913,3.148565217391305
2018-05-24 17:00:00,301.97,1019,62,1.54,0,,,,,1,1187.0,18.09086363636364,3.7123181818181816
2018-05-24 18:00:00,302.48,1018,59,2.6,0,,,,,40,1182.0,19.30117391304348,2.7617826086956523
2018-05-24 19:00:00,304.48,1018,46,1.54,145,,,,,1,879.0,21.423045454545452,2.923909090909091
2018-05-24 20:00:00,304.5,1017,49,1.77,127,,,,,20,855.0,17.055083333333332,3.8739999999999997
2018-05-24 21:00:00,305.56,1016,44,2.57,0,,,,,1,646.0,26.24957142857143,0.5942857142857143
2018-05-24 22:00:00,305.99,1015,44,2.06,0,,,,,1,657.0,23.25633333333333,0.675047619047619
2018-05-24 23:00:00,305.86,1015,41,1.77,115,,,,,1,501.0,23.59761904761905,0.5093809523809524
2018-05-25 00:00:00,304.98,1014,46,2.6,120,,,,,25,304.0,27.72876190476191,0.4260476190476191
2018-05-25 01:00:00,303.82,1015,49,3.6,140,,,,,1,212.0,28.49172727272727,0.4992272727272728
2018-05-25 02:00:00,301.62,1015,55,1.54,120,,,,,1,148.0,36.58027777777778,0.5385555555555556
2018-05-25 03:00:00,300.94,1016,58,1.54,130,,,,,1,96.0,27.256588235294124,0.6708235294117647
2018-05-25 04:00:00,299.89,1016,66,4.63,150,,,,,1,55.0,34.04133333333333,0.30726666666666663
2018-05-25 05:00:00,298.57,1017,74,2.57,140,,,,,1,82.0,34.25633333333333,0.5199333333333334
2018-05-25 06:00:00,297.93,1017,79,3.1,0,,,,,9,238.0,36.11,0.4409444444444445
2018-05-25 07:00:00,296.88,1017,83,2.57,170,,,,,1,662.0,24.57419047619048,2.9726666666666666
2018-05-25 08:00:00,296.12,1016,89,2.06,0,,,,,75,924.0,19.99659090909091,3.2529090909090908
2018-05-25 09:00:00,296.24,1016,89,1.54,0,,,,,90,851.0,19.832913043478264,3.0660434782608696
2018-05-25 10:00:00,296.25,1015,89,2.06,0,,,,,90,805.0,17.942090909090904,2.8410909090909087
2018-05-25 11:00:00,295.99,1015,94,1.9,235,,,,,75,804.0,18.23968181818182,3.6756818181818174
2018-05-25 12:00:00,296.16,1016,89,1.54,210,,,,,90,1132.0,16.71412,3.1438
2018-05-25 13:00:00,297.14,1015,84,1.5,220,,,,,1,1135.0,17.953083333333332,6.185958333333334
2018-05-25 14:00:00,298.89,1016,79,2.57,0,,,,,20,1054.0,19.189227272727273,4.511954545454546
2018-05-25 15:00:00,300.85,1016,66,2.06,0,,,,,1,1137.0,17.621416666666665,3.6211666666666655
2018-05-25 16:00:00,302.58,1016,59,2.06,0,,,,,1,1167.0,16.81929166666667,4.702583333333333
2018-05-25 17:00:00,303.83,1015,55,2.4,183,,,,,1,1072.0,18.555904761904767,3.825428571428572
2018-05-25 18:00:00,305.39,1014,47,3.1,0,,,,,24,1031.0,18.73331818181818,4.025863636363637
2018-05-25 19:00:00,305.89,1014,49,2.21,124,,,,,40,810.0,17.505238095238095,3.791380952380953
2018-05-25 20:00:00,306.24,1013,41,1.32,145,,,,,20,858.0,15.908782608695653,4.213173913043478
2018-05-25 21:00:00,307.13,1012,39,1.73,118,,,,,1,777.0,19.746454545454547,0.6686818181818182
2018-05-25 22:00:00,307.07,1012,41,4.12,130,,,,,1,710.0,22.976952380952376,0.5170476190476191
2018-05-25 23:00:00,306.61,1011,39,3.11,119,,,,,1,806.0,19.91395238095238,0.8097619047619048
2018-05-26 00:00:00,305.9,1011,45,3.1,140,,,,,58,548.0,22.8307,0.50535
2018-05-26 01:00:00,304.27,1011,46,3.09,0,,,,,1,381.0,24.664904761904758,0.4935714285714286
2018-05-26 02:00:00,302.17,1012,55,2.57,120,,,,,1,284.0,35.680578947368424,0.5667368421052632
2018-05-26 03:00:00,300.3,1012,58,1.54,160,,,,,1,219.0,34.68,0.4067
2018-05-26 04:00:00,300.54,1012,55,3.42,154,,,,,1,79.0,38.225611111111114,0.4748333333333333
2018-05-26 05:00:00,299.97,1012,55,2.57,110,,,,,1,67.0,32.751526315789484,0.5271578947368422
2018-05-26 06:00:00,299.01,1012,64,2.6,200,,,,,1,86.0,35.5189375,0.34400000000000003
2018-05-26 07:00:00,297.61,1012,74,3.36,186,,,,,1,194.0,19.437052631578947,2.889368421052632
2018-05-26 08:00:00,297.35,1013,74,2.57,330,,,,,75,301.0,18.922826086956523,3.448695652173913
2018-05-26 09:00:00,297.06,1010,74,2.06,230,,,,,1,457.0,17.98740909090909,3.4709090909090907
2018-05-26 10:00:00,297.26,1009,74,2.57,0,,,,,1,643.0,15.67909090909091,3.8989999999999996
2018-05-26 11:00:00,296.81,1010,69,2.06,210,,,,,1,758.0,16.898652173913042,4.976478260869565
2018-05-26 12:00:00,296.32,1010,75,3.14,213,,,,,8,943.0,16.1302,3.092
2018-05-26 13:00:00,297.32,1011,78,3.09,213,,,,,1,1012.0,19.07717391304348,3.8336086956521735
2018-05-26 14:00:00,299.53,1012,70,1.54,210,,,,,1,975.0,15.809375,4.005166666666667
2018-05-26 15:00:00,302.24,1012,62,1.54,0,,,,,1,975.0,18.351954545454547,2.959318181818182
2018-05-26 16:00:00,303.77,1012,56,2.57,200,,,,,1,917.0,17.44909523809524,4.208666666666667
2018-05-26 17:00:00,305.37,1011,49,2.06,0,,,,,1,850.0,20.14586363636364,4.344136363636364
2018-05-26 18:00:00,306.71,1010,47,1.5,0,,,,,3,887.0,17.38440909090909,3.842772727272728
2018-05-26 19:00:00,307.61,1010,42,2.06,0,,,,,1,821.0,18.186619047619047,3.503714285714286
2018-05-26 20:00:00,308.45,1009,37,2.06,0,,,,,1,926.0,18.366458333333334,2.84175
2018-05-26 21:00:00,308.88,1008,33,2.06,0,,,,,1,801.0,20.464380952380953,0.9038571428571428
2018-05-26 22:00:00,308.62,1008,35,1.54,220,,,,,1,799.0,19.7185,0.6543636363636364
2018-05-26 23:00:00,308.54,1007,37,2.57,160,,,,,20,684.0,23.170619047619052,0.6115238095238096
2018-05-27 00:00:00,307.33,1007,42,1.5,0,,,,,9,604.0,23.449619047619052,0.6288095238095238
2018-05-27 01:00:00,306.27,1007,44,1.54,0,,,,,1,426.0,26.825857142857146,0.5452380952380952
2018-05-27 02:00:00,303.97,1008,46,2.06,140,,,,,1,332.0,28.85125,0.5446
2018-05-27 03:00:00,301.87,1008,53,2.6,140,,,,,1,317.0,28.115105263157893,0.9786315789473684
2018-05-27 04:00:00,301.95,1009,55,4.12,140,,,,,1,106.0,28.08811111111111,0.4988333333333334
2018-05-27 05:00:00,300.79,1009,62,2.57,0,,,,,1,42.0,32.766625,0.556
2018-05-27 06:00:00,300.12,1009,62,3.6,170,,,,,1,54.0,47.22258333333333,0.2815
2018-05-27 07:00:00,298.56,1009,62,2.06,0,,,,,1,125.0,21.917473684210528,2.092421052631579
2018-05-27 08:00:00,297.97,1009,65,1.54,0,,,,,1,232.0,19.24457142857143,3.715333333333333
2018-05-27 09:00:00,296.93,1008,69,2.06,200,,,,,1,363.0,16.64031818181818,4.873
2018-05-27 10:00:00,295.95,1008,74,1.54,0,,,,,1,511.0,16.59466666666667,4.094333333333333
2018-05-27 11:00:00,295.89,1009,78,1.54,170,,,,,1,721.0,17.119,4.709761904761905
2018-05-27 12:00:00,295.8,1010,81,1.5,0,,,,,30,849.0,17.86304347826087,3.936521739130435
2018-05-27 13:00:00,297.06,1010,83,1.54,0,,,,,20,959.0,16.72629166666667,3.1539166666666665
2018-05-27 14:00:00,298.99,1011,79,1.54,0,,,,,20,907.0,17.449956521739132,3.9823043478260867
2018-05-27 15:00:00,301.28,1011,66,1.54,160,,,,,1,1023.0,17.483791666666665,3.7836666666666665
2018-05-27 16:00:00,302.74,1011,59,3.09,210,,,,,1,974.0,17.484708333333334,4.106875
2018-05-27 17:00:00,304.78,1011,49,2.06,0,,,,,1,865.0,18.314380952380947,3.5645714285714285
2018-05-27 18:00:00,306.03,1010,45,2.6,0,,,,,20,855.0,18.905136363636363,3.464954545454545
2018-05-27 19:00:00,307.33,1010,39,2.06,0,,,,,1,817.0,17.043285714285712,4.102666666666667
2018-05-27 20:00:00,308.09,1009,37,3.09,0,,,,,1,811.0,15.651260869565215,3.863304347826087
2018-05-27 21:00:00,308.16,1009,35,3.09,0,,,,,1,798.0,20.642857142857142,0.7662857142857143
2018-05-27 22:00:00,307.67,1008,41,3.09,0,,,,,1,595.0,21.73119047619048,0.7192857142857143
2018-05-27 23:00:00,307.93,1008,41,3.6,130,,,,,1,566.0,23.354380952380954,0.6608095238095238
2018-05-28 00:00:00,307.05,1008,41,3.1,120,,,,,1,436.0,26.71057142857143,0.4759047619047619
2018-05-28 01:00:00,305.49,1008,43,3.1,110,,,,,1,228.0,34.349000000000004,0.4548947368421053
2018-05-28 02:00:00,304.55,1009,46,2.57,120,,,,,1,179.0,32.13957142857143,0.5963333333333333
2018-05-28 03:00:00,301.81,1009,49,2.06,120,,,,,1,174.0,32.16028571428571,0.549952380952381
2018-05-28 04:00:00,302.47,1010,53,2.1,130,,,,,1,102.0,29.871157894736843,0.3906842105263158
2018-05-28 05:00:00,301.35,1010,58,2.1,130,,,,,1,72.0,30.15344444444445,0.22077777777777774
2018-05-28 06:00:00,300.12,1010,64,2.1,0,,,,,0,165.0,33.54082352941177,0.5060588235294118
2018-05-28 07:00:00,298.34,1010,66,2.6,0,,,,,1,178.0,21.251529411764707,2.002529411764706
2018-05-28 08:00:00,297.49,1010,71,1.5,170,,,,,1,288.0,19.872913043478263,2.4752608695652176
2018-05-28 09:00:00,297.03,1010,73,2.59,180,,,,,1,375.0,20.094,2.496095238095238
2018-05-28 10:00:00,295.56,1010,78,1.89,203,,,,,1,525.0,17.485363636363633,3.625681818181818
2018-05-28 11:00:00,295.17,1010,81,1.58,218,,,,,1,709.0,17.220318181818186,3.7465
2018-05-28 12:00:00,296.23,1010,81,1.68,233,,,,,2,888.0,15.350608695652173,3.639565217391304
2018-05-28 13:00:00,297.72,1011,79,1.57,238,,,,,1,909.0,17.622708333333332,3.893833333333333
2018-05-28 14:00:00,299.79,1011,69,1.29,211,,,,,1,880.0,17.642318181818183,4.283545454545455
2018-05-28 15:00:00,302.31,1011,57,1.5,0,,,,,1,883.0,19.0077,3.30905
2018-05-28 16:00:00,304.41,1011,49,2.1,0,,,,,1,768.0,18.75485714285714,4.669333333333333
2018-05-28 17:00:00,304.95,1011,52,2.57,0,,,,,1,716.0,17.709380952380954,4.070095238095238
2018-05-28 18:00:00,306.66,1011,42,2.1,0,,,,,20,700.0,18.87395454545455,4.103136363636364
2018-05-28 19:00:00,306.8,1010,37,1.54,0,,,,,1,677.0,20.08295238095238,4.123095238095238
2018-05-28 20:00:00,307.31,1009,37,2.65,122,,,,,40,676.0,20.1456,3.12395
2018-05-28 21:00:00,307.32,1009,36,2.57,0,,,,,20,566.0,23.294380952380948,0.8607142857142858
2018-05-28 22:00:00,307.42,1008,34,1.54,0,,,,,1,418.0,27.362,0.8792857142857143
2018-05-28 23:00:00,306.9,1008,39,2.57,0,,,,,40,334.0,29.68309523809524,0.9512380952380952
2018-05-29 00:00:00,306.31,1007,41,4.1,120,,,,,13,196.0,36.56315789473684,0.4166315789473684
2018-05-29 01:00:00,304.9,1008,46,2.57,140,,,,,1,152.0,31.387222222222217,0.626
2018-05-29 02:00:00,303.27,1008,49,2.57,130,,,,,1,81.0,36.58141176470589,0.6082352941176471
2018-05-29 03:00:00,301.73,1008,52,2.06,130,,,,,1,45.0,41.6416,0.33386666666666664
2018-05-29 04:00:00,300.98,1008,58,1.54,120,,,,,1,36.0,28.064416666666666,0.261
2018-05-29 05:00:00,300.09,1008,62,1.54,130,,,,,1,68.0,33.690625,0.3785625
2018-05-29 06:00:00,298.78,1009,64,1.5,0,,,,,3,241.0,35.2604,0.52885
2018-05-29 07:00:00,298.07,1009,66,1.54,0,,,,,1,607.0,18.308380952380954,2.852619047619048
2018-05-29 08:00:00,297.11,1009,70,1.54,0,,,,,1,878.0,20.20042857142857,2.9109523809523807
2018-05-29 09:00:00,296.36,1008,74,2.58,188,,,,,1,862.0,18.93209523809524,3.1926190476190475
2018-05-29 10:00:00,295.63,1009,78,1.54,160,,,,,1,734.0,18.899727272727272,3.3853181818181817
2018-05-29 11:00:00,295.56,1009,78,1.54,150,,,,,1,747.0,18.791304347826085,3.231434782608696
2018-05-29 12:00:00,295.23,1009,84,1.5,0,,,,,12,981.0,17.42091304347826,3.2901304347826086
2018-05-29 13:00:00,297.27,1009,83,1.54,0,,,,,1,961.0,17.087863636363636,4.052
2018-05-29 14:00:00,299.86,1009,70,2.57,210,,,,,1,939.0,18.26482608695652,3.375304347826087
2018-05-29 15:00:00,302.12,1010,58,1.54,0,,,,,1,917.0,18.78857142857143,3.8000952380952384
2018-05-29 16:00:00,303.71,1010,52,2.57,0,,,,,1,1026.0,20.153619047619053,3.978952380952381
2018-05-29 17:00:00,305.0,1010,46,3.09,0,,,,,1,1164.0,19.525909090909085,4.346863636363636
2018-05-29 18:00:00,306.26,1009,41,3.09,170,,,,,20,1169.0,18.465761904761905,3.0322857142857145
2018-05-29 19:00:00,307.02,1009,41,3.6,190,,,,,1,856.0,18.81813043478261,3.306695652173913
